Date,Day,5p,6p,7p,8p,9p,10p
2015-06-16,Tuesday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-06-17,Wednesday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-06-18,Thursday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-06-19,Friday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-06-20,Saturday,,,,,,
2015-06-21,Sunday,,,,,,
2015-06-22,Monday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-06-23,Tuesday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-06-24,Wednesday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-06-25,Thursday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-06-26,Friday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-06-27,Saturday,,,,,,
2015-06-28,Sunday,,,,,,
2015-06-29,Monday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-06-30,Tuesday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-07-01,Wednesday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-07-02,Thursday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-07-03,Friday,,,,,,
2015-07-04,Saturday,,,,,,
2015-07-05,Sunday,,,,,,
2015-07-06,Monday,,,,,,
2015-07-07,Tuesday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-07-08,Wednesday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-07-09,Thursday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-07-10,Friday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-07-11,Saturday,,,,,,
2015-07-12,Sunday,,,,,,
2015-07-13,Monday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-07-14,Tuesday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-07-15,Wednesday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-07-16,Thursday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-07-17,Friday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-07-18,Saturday,,,,,,
2015-07-19,Sunday,,,,,,
2015-07-20,Monday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-07-21,Tuesday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-07-22,Wednesday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-07-23,Thursday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-07-24,Friday,The Ed Show,PoliticsNation,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-07-25,Saturday,,,,,,
2015-07-26,Sunday,,,,,,
2015-07-27,Monday,The Ed Show,,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-07-28,Tuesday,The Ed Show,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-07-29,Wednesday,The Ed Show,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-07-30,Thursday,The Ed Show,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-07-31,Friday,The Ed Show,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-08-01,Saturday,,,,,,
2015-08-02,Sunday,,,,,,
2015-08-03,Monday,The Ed Show,,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-08-04,Tuesday,The Ed Show,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-08-05,Wednesday,The Ed Show,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-08-06,Thursday,MSNBC Live,PoliticsNation With Al Sharpton,Hardball (2 hours),,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-08-07,Friday,MSNBC Live,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-08-08,Saturday,,,,,,
2015-08-09,Sunday,,,,,,
2015-08-10,Monday,MSNBC Live,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-08-11,Tuesday,MSNBC Live,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-08-12,Wednesday,MSNBC Live,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-08-13,Thursday,MSNBC Live,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-08-14,Friday,The Ed Show,,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-08-15,Saturday,,,,,,
2015-08-16,Sunday,,,,,,
2015-08-17,Monday,MSNBC Live,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-08-18,Tuesday,MSNBC Live,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-08-19,Wednesday,MSNBC Live,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-08-20,Thursday,MSNBC Live,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-08-21,Friday,MSNBC Live,,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-08-22,Saturday,,,,,,
2015-08-23,Sunday,,,,,,
2015-08-24,Monday,MSNBC Live,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-08-25,Tuesday,MSNBC Live,,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-08-26,Wednesday,MSNBC Live,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-08-27,Thursday,MSNBC Live,,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-08-28,Friday,MSNBC Live,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-08-29,Saturday,,,,,,
2015-08-30,Sunday,,,,,,
2015-08-31,Monday,MSNBC Live,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-09-01,Tuesday,MSNBC Live,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-09-02,Wednesday,MSNBC Live,,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-09-03,Thursday,,,,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-09-04,Friday,MSNBC Live,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-09-05,Saturday,,,,,,
2015-09-06,Sunday,,,,,,
2015-09-07,Monday,,,,,,
2015-09-08,Tuesday,MSNBC Live,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-09-09,Wednesday,MSNBC Live,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-09-10,Thursday,MSNBC Live,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-09-11,Friday,MSNBC Live,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,All In With Chris Hayes
2015-09-12,Saturday,,,,,,
2015-09-13,Sunday,,,,,,
2015-09-14,Monday,MSNBC Live,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-09-15,Tuesday,MSNBC Live,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-09-16,Wednesday,MSNBC Live,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-09-17,Thursday,MSNBC Live,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-09-18,Friday,MSNBC Live,PoliticsNation With Al Sharpton,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-09-19,Saturday,,,,,,
2015-09-20,Sunday,,,,,,
2015-09-21,Monday,MSNBC Live,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-09-22,Tuesday,MSNBC Live,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-09-23,Wednesday,MSNBC Live,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-09-24,Thursday,MSNBC Special: Pope Francis in America (3 hours),,,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-09-25,Friday,,,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-09-26,Saturday,,,,,,
2015-09-27,Sunday,,,,,,
2015-09-28,Monday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-09-29,Tuesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-09-30,Wednesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-10-01,Thursday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-10-02,Friday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-10-03,Saturday,,,,,,
2015-10-04,Sunday,,,,,,
2015-10-05,Monday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-10-06,Tuesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-10-07,Wednesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-10-08,Thursday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-10-09,Friday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-10-10,Saturday,,,,,,
2015-10-11,Sunday,,,,,,
2015-10-12,Monday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-10-13,Tuesday,MTP Daily,MSNBC Live,Hardball,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-10-14,Wednesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-10-15,Thursday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-10-16,Friday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-10-17,Saturday,,,,,,
2015-10-18,Sunday,,,,,,
2015-10-19,Monday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-10-20,Tuesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-10-21,Wednesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-10-22,Thursday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-10-23,Friday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-10-24,Saturday,,,,,,
2015-10-25,Sunday,,,,,,
2015-10-26,Monday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-10-27,Tuesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-10-28,Wednesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Hardball With Chris Matthews (2 hours)
2015-10-29,Thursday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-10-30,Friday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-10-31,Saturday,,,,,,
2015-11-01,Sunday,,,,,,
2015-11-02,Monday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-11-03,Tuesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-11-04,Wednesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-11-05,Thursday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-11-06,Friday,MTP Daily,Hardball With Chris Matthews (2 hours),,,,
2015-11-07,Saturday,,,,,,
2015-11-08,Sunday,,,,,,
2015-11-09,Monday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-11-10,Tuesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-11-11,Wednesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-11-12,Thursday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-11-13,Friday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,MSNBC Live
2015-11-14,Saturday,,,,,,
2015-11-15,Sunday,Meet the Press,MSNBC Live,MSNBC Live,MSNBC Live,MSNBC Live,Meet the Press
2015-11-16,Monday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-11-17,Tuesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-11-18,Wednesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-11-19,Thursday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-11-20,Friday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-11-21,Saturday,,,,,,
2015-11-22,Sunday,,,,,,
2015-11-23,Monday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-11-24,Tuesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-11-25,Wednesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-11-26,Thursday,,,,,,
2015-11-27,Friday,,,,,,
2015-11-28,Saturday,,,,,,
2015-11-29,Sunday,,,,,,
2015-11-30,Monday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-12-01,Tuesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-12-02,Wednesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-12-03,Thursday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-12-04,Friday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-12-05,Saturday,,,,,,
2015-12-06,Sunday,,,,,,
2015-12-07,Monday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-12-08,Tuesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-12-09,Wednesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-12-10,Thursday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-12-11,Friday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,,
2015-12-12,Saturday,,,,,,
2015-12-13,Sunday,,,,,,
2015-12-14,Monday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-12-15,Tuesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-12-16,Wednesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-12-17,Thursday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-12-18,Friday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2015-12-19,Saturday,,,,,,
2015-12-20,Sunday,,,,,,
2015-12-21,Monday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-12-22,Tuesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,Citizen Trump With Chris Matthews
2015-12-23,Wednesday,,,,,,
2015-12-24,Thursday,,,,,,
2015-12-25,Friday,,,,,,
2015-12-26,Saturday,,,,,,
2015-12-27,Sunday,,,,,,
2015-12-28,Monday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-12-29,Tuesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-12-30,Wednesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2015-12-31,Thursday,MTP Daily,The Last Word With Lawrence O'Donnell,Hardball,,,
2016-01-01,Friday,,,,,,
2016-01-02,Saturday,,,,,,
2016-01-03,Sunday,,,,,,
2016-01-04,Monday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-01-05,Tuesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-01-06,Wednesday,MTP Daily,MSNBC Live,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-01-07,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-01-08,Friday,,,,,,
2016-01-09,Saturday,,,,,,
2016-01-10,Sunday,,,,,,
2016-01-11,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-01-12,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,,,
2016-01-13,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-01-14,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-01-15,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2016-01-16,Saturday,,,,,,
2016-01-17,Sunday,,,Meet the Press,NBC News Special: Democratic Debate,Hardball With Chris Matthews,Citizen Trump With Chris Matthews
2016-01-18,Monday,MTP Daily,The Place for Politics 2016,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-01-19,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-01-20,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-01-21,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-01-22,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2016-01-23,Saturday,,,,,,
2016-01-24,Sunday,,,,,,
2016-01-25,Monday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-01-26,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-01-27,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,,The Last Word With Lawrence O'Donnell
2016-01-28,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-01-29,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2016-01-30,Saturday,,Hardball With Chris Matthews,Citizen Trump With Chris Matthews,,,
2016-01-31,Sunday,,,,,,Citizen Trump With Chris Matthews
2016-02-01,Monday,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016,The Place for Politics 2016
2016-02-02,Tuesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-02-03,Wednesday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-02-04,Thursday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,The Last Word With Lawrence O'Donnell
2016-02-05,Friday,MTP Daily,With All Due Respect,Hardball With Chris Matthews,All In With Chris Hayes,The Rachel Maddow Show,
2016-02-06,Saturday,,,,,,
2016-02-07,Sunday,,,,,,
